"region","indicator","station","networks","opwp-purchases","Unit","Date","Value"
"Oman","Electricity distribution (GW/H)","AL Wusta","Total","Total","Gw/H","2014","296.1"
"Oman","Electricity distribution (GW/H)","AL Wusta","Total","Total","Gw/H","2015","322.8"
"Oman","Electricity distribution (GW/H)","AL Wusta","Total","Total","Gw/H","2016","336.2"
"Oman","Electricity distribution (GW/H)","AL Wusta","Total","Total","Gw/H","2017","348.9"
"Oman","Electricity distribution (GW/H)","AL Wusta","Total","Total","Gw/H","2018","429.4622365202"
"Oman","Electricity distribution (GW/H)","AL Wusta","Total","Total","Gw/H","2019","474.613998657"
"Oman","Electricity distribution (GW/H)","AL Wusta","Total","Total","Gw/H","2020","532.4"
"Oman","Number of Electricity Connections","Total","Total","Total","Number","2012","790300"
"Oman","Number of Electricity Connections","Total","Total","Total","Number","2013","859400"
"Oman","Number of Electricity Connections","Total","Total","Total","Number","2014","927200"
"Oman","Number of Electricity Connections","Total","Total","Total","Number","2015","1000400"
"Oman","Number of Electricity Connections","Total","Total","Total","Number","2016","1075000"
"Oman","Number of Electricity Connections","Total","Total","Total","Number","2017","1147400"
"Oman","Number of Electricity Connections","Total","Total","Total","Number","2018","1219156"
"Oman","Number of Electricity Connections","Total","Total","Total","Number","2019","1277278"
"Oman","Number of Electricity Connections","Total","Total","Total","Number","2020","1316.8"
"Oman","Number of Electricity Connections","Muscat","Total","Total","Number","2012","239900"
"Oman","Number of Electricity Connections","Muscat","Total","Total","Number","2013","261500"
"Oman","Number of Electricity Connections","Muscat","Total","Total","Number","2014","284625"
"Oman","Number of Electricity Connections","Muscat","Total","Total","Number","2015","309800"
"Oman","Number of Electricity Connections","Muscat","Total","Total","Number","2016","337000"
"Oman","Number of Electricity Connections","Muscat","Total","Total","Number","2017","362900"
"Oman","Number of Electricity Connections","Muscat","Total","Total","Number","2018","388548"
"Oman","Number of Electricity Connections","Muscat","Total","Total","Number","2019","406274"
"Oman","Number of Electricity Connections","Muscat","Total","Total","Number","2020","417.1"
"Oman","Number of Electricity Connections","Dhofar","Total","Total","Number","2012","74100"
"Oman","Number of Electricity Connections","Dhofar","Total","Total","Number","2013","81800"
"Oman","Number of Electricity Connections","Dhofar","Total","Total","Number","2014","89800"
"Oman","Number of Electricity Connections","Dhofar","Total","Total","Number","2015","99000"
"Oman","Number of Electricity Connections","Dhofar","Total","Total","Number","2016","107800"
"Oman","Number of Electricity Connections","Dhofar","Total","Total","Number","2017","117200"
"Oman","Number of Electricity Connections","Dhofar","Total","Total","Number","2018","122376"
"Oman","Number of Electricity Connections","Dhofar","Total","Total","Number","2019","129094"
"Oman","Number of Electricity Connections","Dhofar","Total","Total","Number","2020","132.4"
"Oman","Number of Electricity Connections","Musandam","Total","Total","Number","2012","11000"
"Oman","Number of Electricity Connections","Musandam","Total","Total","Number","2013","11800"
"Oman","Number of Electricity Connections","Musandam","Total","Total","Number","2014","12568"
"Oman","Number of Electricity Connections","Musandam","Total","Total","Number","2015","13300"
"Oman","Number of Electricity Connections","Musandam","Total","Total","Number","2016","14100"
"Oman","Number of Electricity Connections","Musandam","Total","Total","Number","2017","14700"
"Oman","Number of Electricity Connections","Musandam","Total","Total","Number","2018","15326"
"Oman","Number of Electricity Connections","Musandam","Total","Total","Number","2019","15711"
"Oman","Number of Electricity Connections","Musandam","Total","Total","Number","2020","16"
"Oman","Number of Electricity Connections","Ad Dakhliyah","Total","Total","Number","2012","85500"
"Oman","Number of Electricity Connections","Ad Dakhliyah","Total","Total","Number","2013","92300"
"Oman","Number of Electricity Connections","Ad Dakhliyah","Total","Total","Number","2014","98044"
"Oman","Number of Electricity Connections","Ad Dakhliyah","Total","Total","Number","2015","106200"
"Oman","Number of Electricity Connections","Ad Dakhliyah","Total","Total","Number","2016","112700"
"Oman","Number of Electricity Connections","Ad Dakhliyah","Total","Total","Number","2017","118300"
"Oman","Number of Electricity Connections","Ad Dakhliyah","Total","Total","Number","2018","125443"
"Oman","Number of Electricity Connections","Ad Dakhliyah","Total","Total","Number","2019","131224"
"Oman","Number of Electricity Connections","Ad Dakhliyah","Total","Total","Number","2020","136.3"
"Oman","Number of Electricity Connections","Al Batinah and Adh Dhahirah","Total","Total","Number","2012","262700"
"Oman","Number of Electricity Connections","Al Batinah and Adh Dhahirah","Total","Total","Number","2013","284900"
"Oman","Number of Electricity Connections","Al Batinah and Adh Dhahirah","Total","Total","Number","2014","306764"
"Oman","Number of Electricity Connections","Al Batinah and Adh Dhahirah","Total","Total","Number","2015","327100"
"Oman","Number of Electricity Connections","Al Batinah and Adh Dhahirah","Total","Total","Number","2016","349700"
"Oman","Number of Electricity Connections","Al Batinah and Adh Dhahirah","Total","Total","Number","2017","372600"
"Oman","Number of Electricity Connections","Al Batinah and Adh Dhahirah","Total","Total","Number","2018","398059"
"Oman","Number of Electricity Connections","Al Batinah and Adh Dhahirah","Total","Total","Number","2019","419544"
"Oman","Number of Electricity Connections","Al Batinah and Adh Dhahirah","Total","Total","Number","2020","433.5"
"Oman","Number of Electricity Connections","Ash Sharqiyah","Total","Total","Number","2012","107300"
"Oman","Number of Electricity Connections","Ash Sharqiyah","Total","Total","Number","2013","115600"
"Oman","Number of Electricity Connections","Ash Sharqiyah","Total","Total","Number","2014","122720"
"Oman","Number of Electricity Connections","Ash Sharqiyah","Total","Total","Number","2015","131300"
"Oman","Number of Electricity Connections","Ash Sharqiyah","Total","Total","Number","2016","139100"
"Oman","Number of Electricity Connections","Ash Sharqiyah","Total","Total","Number","2017","146100"
"Oman","Number of Electricity Connections","Ash Sharqiyah","Total","Total","Number","2018","152511"
"Oman","Number of Electricity Connections","Ash Sharqiyah","Total","Total","Number","2019","157460"
"Oman","Number of Electricity Connections","Ash Sharqiyah","Total","Total","Number","2020","162.1"
"Oman","Number of Electricity Connections","AL Wusta","Total","Total","Number","2012","9900"
"Oman","Number of Electricity Connections","AL Wusta","Total","Total","Number","2013","11500"
"Oman","Number of Electricity Connections","AL Wusta","Total","Total","Number","2014","12640"
"Oman","Number of Electricity Connections","AL Wusta","Total","Total","Number","2015","13600"
"Oman","Number of Electricity Connections","AL Wusta","Total","Total","Number","2016","14600"
"Oman","Number of Electricity Connections","AL Wusta","Total","Total","Number","2017","15700"
"Oman","Number of Electricity Connections","AL Wusta","Total","Total","Number","2018","16893"
"Oman","Number of Electricity Connections","AL Wusta","Total","Total","Number","2019","17971"
"Oman","Number of Electricity Connections","AL Wusta","Total","Total","Number","2020","19.4"
"Oman","Electricity Supply (GW/H)","Total","Main Interconnected System","Total","Gw/H","2012","18502.2"
"Oman","Electricity Supply (GW/H)","Total","Main Interconnected System","Total","Gw/H","2013","20021"
"Oman","Electricity Supply (GW/H)","Total","Main Interconnected System","Total","Gw/H","2014","22097.7"
"Oman","Electricity Supply (GW/H)","Total","Main Interconnected System","Total","Gw/H","2015","25512.6"
"Oman","Electricity Supply (GW/H)","Total","Main Interconnected System","Total","Gw/H","2016","26842.7"
"Oman","Electricity Supply (GW/H)","Total","Main Interconnected System","Total","Gw/H","2017","28582.2"
"Oman","Electricity Supply (GW/H)","Total","Main Interconnected System","Total","Gw/H","2018","29623.9815758393"
"Oman","Electricity Supply (GW/H)","Total","Main Interconnected System","Total","Gw/H","2019","29618.7688218424"
"Oman","Electricity Supply (GW/H)","Total","Main Interconnected System","Total","Gw/H","2020","29229.5"
"Oman","Electricity Supply (GW/H)","Total","Rural System","Total","Gw/H","2012","559.4"
"Oman","Electricity Supply (GW/H)","Total","Rural System","Total","Gw/H","2013","651"
"Oman","Electricity Supply (GW/H)","Total","Rural System","Total","Gw/H","2014","747.1"
"Oman","Electricity Supply (GW/H)","Total","Rural System","Total","Gw/H","2015","816.4"
"Oman","Electricity Supply (GW/H)","Total","Rural System","Total","Gw/H","2016","848.5"
"Oman","Electricity Supply (GW/H)","Total","Rural System","Total","Gw/H","2017","914"
"Oman","Electricity Supply (GW/H)","Total","Rural System","Total","Gw/H","2018","1072.950305752"
"Oman","Electricity Supply (GW/H)","Total","Rural System","Total","Gw/H","2019","1101.5893272388"
"Oman","Electricity Supply (GW/H)","Total","Rural System","Total","Gw/H","2020","1189.3"
"Oman","Electricity Supply (GW/H)","Total","Salalah Power System","Total","Gw/H","2012","1896.6"
"Oman","Electricity Supply (GW/H)","Total","Salalah Power System","Total","Gw/H","2013","2118.8"
"Oman","Electricity Supply (GW/H)","Total","Salalah Power System","Total","Gw/H","2014","2327.3"
"Oman","Electricity Supply (GW/H)","Total","Salalah Power System","Total","Gw/H","2015","2583.4"
"Oman","Electricity Supply (GW/H)","Total","Salalah Power System","Total","Gw/H","2016","2667.5"
"Oman","Electricity Supply (GW/H)","Total","Salalah Power System","Total","Gw/H","2017","2853.3"
"Oman","Electricity Supply (GW/H)","Total","Salalah Power System","Total","Gw/H","2018","2850.55748016016"
"Oman","Electricity Supply (GW/H)","Total","Salalah Power System","Total","Gw/H","2019","3075.68507531721"
"Oman","Electricity Supply (GW/H)","Total","Salalah Power System","Total","Gw/H","2020","2737.2"
"Oman","Installed Capacity Power (MW)","Total","Total","Total","MW","2012","5807.6"
"Oman","Installed Capacity Power (MW)","Total","Total","Total","MW","2013","6598.4"
"Oman","Installed Capacity Power (MW)","Total","Total","Total","MW","2014","8214"
"Oman","Installed Capacity Power (MW)","Total","Total","Total","MW","2015","7868"
"Oman","Installed Capacity Power (MW)","Total","Total","Total","MW","2016","8165"
"Oman","Installed Capacity Power (MW)","Total","Total","Total","MW","2017","8228"
"Oman","Installed Capacity Power (MW)","Total","Total","Total","MW","2018","7621.2"
"Oman","Installed Capacity Power (MW)","Total","Total","Total","MW","2019","6900.87"
"Oman","Installed Capacity Power (MW)","Total","Total","Total","MW","2020","6841"
"Oman","Installed Capacity Power (MW)","Muscat","Total","Total","MW","2012","1162"
"Oman","Installed Capacity Power (MW)","Muscat","Total","Total","MW","2013","1162"
"Oman","Installed Capacity Power (MW)","Muscat","Total","Total","MW","2014","1117"
"Oman","Installed Capacity Power (MW)","Muscat","Total","Total","MW","2015","945"
"Oman","Installed Capacity Power (MW)","Muscat","Total","Total","MW","2016","1095"
"Oman","Installed Capacity Power (MW)","Muscat","Total","Total","MW","2017","1094"
"Oman","Installed Capacity Power (MW)","Muscat","Total","Total","MW","2018","1093"
"Oman","Installed Capacity Power (MW)","Muscat","Total","Total","MW","2019","694"
"Oman","Installed Capacity Power (MW)","Muscat","Total","Total","MW","2020","694"
"Oman","Installed Capacity Power (MW)","Ghubrah","Total","Total","MW","2012","475"
"Oman","Installed Capacity Power (MW)","Ghubrah","Total","Total","MW","2013","475"
"Oman","Installed Capacity Power (MW)","Ghubrah","Total","Total","MW","2014","430"
"Oman","Installed Capacity Power (MW)","Ghubrah","Total","Total","MW","2015","256"
"Oman","Installed Capacity Power (MW)","Ghubrah","Total","Total","MW","2016","430"
"Oman","Installed Capacity Power (MW)","Ghubrah","Total","Total","MW","2017","405"
"Oman","Installed Capacity Power (MW)","Ghubrah","Total","Total","MW","2018","399"
"Oman","Installed Capacity Power (MW)","Ghubrah","Total","Total","MW","2019","0"
"Oman","Installed Capacity Power (MW)","Ghubrah","Total","Total","MW","2020","0"
"Oman","Installed Capacity Power (MW)","Rusayl","Total","Total","MW","2012","687"
"Oman","Installed Capacity Power (MW)","Rusayl","Total","Total","MW","2013","687"
"Oman","Installed Capacity Power (MW)","Rusayl","Total","Total","MW","2014","687"
"Oman","Installed Capacity Power (MW)","Rusayl","Total","Total","MW","2015","689"
"Oman","Installed Capacity Power (MW)","Rusayl","Total","Total","MW","2016","665"
"Oman","Installed Capacity Power (MW)","Rusayl","Total","Total","MW","2017","689"
"Oman","Installed Capacity Power (MW)","Rusayl","Total","Total","MW","2018","694"
"Oman","Installed Capacity Power (MW)","Rusayl","Total","Total","MW","2019","694"
"Oman","Installed Capacity Power (MW)","Rusayl","Total","Total","MW","2020","694"
"Oman","Installed Capacity Power (MW)","Dhofar","Total","Total","MW","2012","784.7"
"Oman","Installed Capacity Power (MW)","Dhofar","Total","Total","MW","2013","786.4"
"Oman","Installed Capacity Power (MW)","Dhofar","Total","Total","MW","2014","798.8"
"Oman","Installed Capacity Power (MW)","Dhofar","Total","Total","MW","2015","785"
"Oman","Installed Capacity Power (MW)","Dhofar","Total","Total","MW","2016","818.3"
"Oman","Installed Capacity Power (MW)","Dhofar","Total","Total","MW","2017","828.6"
"Oman","Installed Capacity Power (MW)","Dhofar","Total","Total","MW","2018","138.228"
"Oman","Installed Capacity Power (MW)","Dhofar","Total","Total","MW","2019","130.423"
"Oman","Installed Capacity Power (MW)","Dhofar","Total","Total","MW","2020","129.4"
"Oman","Installed Capacity Power (MW)","Salalah (central)","Total","Total","MW","2013","0"
"Oman","Installed Capacity Power (MW)","Salalah (central)","Total","Total","MW","2014","0"
"Oman","Installed Capacity Power (MW)","Salalah (central)","Total","Total","MW","2015","0"
"Oman","Installed Capacity Power (MW)","Salalah (central)","Total","Total","MW","2016","0"
"Oman","Installed Capacity Power (MW)","Salalah (central)","Total","Total","MW","2017","0"
"Oman","Installed Capacity Power (MW)","Salalah (central)","Total","Total","MW","2018","0"
"Oman","Installed Capacity Power (MW)","Salalah (central)","Total","Total","MW","2019","0"
"Oman","Installed Capacity Power (MW)","Salalah (central)","Total","Total","MW","2020","0"
"Oman","Installed Capacity Power (MW)","Raysut New Power Station","Total","Total","MW","2012","273"
"Oman","Installed Capacity Power (MW)","Raysut New Power Station","Total","Total","MW","2013","273"
"Oman","Installed Capacity Power (MW)","Raysut New Power Station","Total","Total","MW","2014","273"
"Oman","Installed Capacity Power (MW)","Raysut New Power Station","Total","Total","MW","2015","273"
"Oman","Installed Capacity Power (MW)","Raysut New Power Station","Total","Total","MW","2016","276"
"Oman","Installed Capacity Power (MW)","Raysut New Power Station","Total","Total","MW","2017","276"
"Oman","Installed Capacity Power (MW)","Raysut New Power Station","Total","Total","MW","2018","0"
"Oman","Installed Capacity Power (MW)","Raysut New Power Station","Total","Total","MW","2019","0.718"
"Oman","Installed Capacity Power (MW)","Raysut New Power Station","Total","Total","MW","2020","0.7"
"Oman","Installed Capacity Power (MW)","Salalah IWPP","Total","Total","MW","2012","445"
"Oman","Installed Capacity Power (MW)","Salalah IWPP","Total","Total","MW","2013","445"
"Oman","Installed Capacity Power (MW)","Salalah IWPP","Total","Total","MW","2014","445"
"Oman","Installed Capacity Power (MW)","Salalah IWPP","Total","Total","MW","2015","445"
